         mission          |         num_station          |    jour    |  heure   |     lat     |    lon     | profondeur |    chla     |     mes      |    doc     |    poc     
 Nomad_ioffe01            | S1628                        | 2002-04-08 | 14:10:00 |       5.896 |    -33.194 |          0 |      0.1091 |              |            |           
 Nomad_ioffe01            | S1629                        | 2002-04-08 | 15:06:00 |       5.891 |    -33.204 |          0 |      0.0959 |              |            |           
 Nomad_ioffe01            | S1630                        | 2002-04-09 | 13:48:00 |       5.914 |    -33.181 |          0 |      0.1263 |              |            |           
 Nomad_ioffe01            | S1631                        | 2002-04-09 | 14:50:00 |       5.914 |    -33.164 |          0 |      0.1602 |              |            |           
 Nomad_ioffe01            | S1632                        | 2002-04-12 | 13:43:00 |       7.575 |    -33.945 |          0 |      0.2569 |              |            |           
 Nomad_ioffe01            | S1633                        | 2002-04-12 | 14:40:00 |       7.586 |    -34.048 |          0 |        0.21 |              |            |           
 Nomad_jan01sj            | S1659                        | 2001-02-03 | 16:17:00 |     9.77917 |    -47.814 |          0 |      0.0944 |              |            |           
 Nomad_jan01sj            | S1660                        | 2001-02-04 | 16:19:00 |     7.87467 |   -48.4238 |          0 |      0.0428 |              |            |           
 Nomad_jan01sj            | S1661                        | 2001-02-05 | 16:09:00 |       6.158 |   -46.9715 |          0 |       0.049 |              |            |           
 Nomad_jan01sj            | S1662                        | 2001-02-06 | 16:38:00 |     7.31017 |    -45.361 |          0 |      0.0162 |              |            |           
 Nomad_jan01sj            | S1663                        | 2001-02-07 | 15:04:00 |     7.33667 |   -43.2783 |          0 |      0.0531 |              |            |           
 Nomad_jan01sj            | S1665                        | 2001-02-13 | 13:54:00 |     10.9642 |   -46.9085 |          0 |        -999 |              |            |           
 Nomad_jan01sj            | S1666                        | 2001-02-14 | 15:08:00 |     9.85677 |   -49.5657 |          0 |        -999 |              |            |           
 Nomad_jan01sj            | S1667                        | 2001-02-15 | 13:59:00 |     9.15467 |   -51.8937 |          0 |        -999 |              |            |           
 Nomad_jun01kn            | S1724                        | 2001-07-14 | 14:42:00 |      9.9428 |   -45.5202 |          0 |        -999 |              |            |           
 Nomad_jun01kn            | S1728                        | 2001-07-30 | 15:13:00 |     6.28212 |   -47.8067 |          0 |        -999 |              |            |           
 Nomad_jun01kn            | S1729                        | 2001-08-01 | 13:56:00 |     4.75781 |   -42.7659 |          0 |        -999 |              |            |           
 Nomad_jun01kn            | S1730                        | 2001-08-10 | 14:29:00 |     9.97645 |   -55.9629 |          0 |        -999 |              |            |           
 Nomad_aerosols_indoex_99 | S1808                        | 1999-01-25 | 14:00:00 |       8.274 |     -33.27 |          0 |        -999 |              |            |           
 Guyane2010               | st26                         | 2010-10-20 | 15:36:21 |     5.26968 |  -52.55632 |          6 |             |              |  51.951042 |           
 Guyane2010               | st18                         | 2010-10-19 | 12:50:19 |     5.24055 |     -52.59 |          1 |             |              |  60.655293 |           
 Guyane2010               | st32                         | 2010-10-21 | 16:29:20 |     4.92417 |  -52.22955 |          2 |             |              |  163.22429 |           
 Guyane2010               | st19                         | 2010-10-19 | 17:44:00 |     5.28583 |  -52.72467 |          2 |             |              |   68.26171 |           
 Guyane2010               | st02                         | 2010-10-17 | 13:43:53 |     5.33215 |  -52.71517 |          1 |             |        11.28 |    79.5145 |           
 Guyane2010               | st11                         | 2010-10-18 | 16:09:00 |      5.1598 |  -52.62333 |          1 |             |        89.37 |  82.023834 |           
 Guyane2010               | st14                         | 2010-10-18 | 18:10:47 |     5.22522 |  -52.59917 |          1 |             |         5.23 |   81.98463 |           
 Guyane2010               | st25                         | 2010-10-20 | 14:37:35 |     5.24232 |    -52.576 |          2 |             |              |  63.870373 |           
 Guyane2010               | st23                         | 2010-10-20 | 12:44:58 |     5.18425 |  -52.61278 |          1 |             |              |  95.981995 |           
 Guyane2010               | st28                         | 2010-10-21 | 13:58:32 |     4.84887 |  -52.28107 |          1 |             |       173.67 |  107.97975 |           
