mission;datetime;lat;lon;doc;acdom412
Moore_gulf_of_maine;2007-02-21T18:20;43.702667;-69.779335;457.1987;-999
Moore_gulf_of_maine;2006-07-20T17:17;43.180832;-70.42934;468.39227;0.679187
Moore_gulf_of_maine;2006-07-20T17:17;43.180832;-70.42934;468.39227;0.679187
Moore_gulf_of_maine;2005-04-06T21:30;43.054;-70.659164;474.35907;-999
Moore_gulf_of_maine;2005-04-06T21:30;43.054;-70.659164;474.35907;-999
Moore_gulf_of_maine;2006-09-15T18:35;43.917366;-69.96737;493.8161;0.477013
Moore_gulf_of_maine;2006-09-15T18:35;43.917366;-69.96737;493.8161;0.477013
ambleteuse;2005-05-09T09:52;50.8;1.593;508.74704;-999.99
ambleteuse;2005-05-09T09:52;50.8;1.593;508.74704;-999.99
Moore_gulf_of_maine;2007-06-18T14:40;42.94025;-70.29507;510.58774;-999.99
Moore_gulf_of_maine;2007-06-18T14:40;42.94025;-70.29507;510.58774;-999.99
Moore_gulf_of_maine;2007-06-19T16:00;43.5669;-70.058815;546.85675;-999.99
Moore_gulf_of_maine;2007-06-19T16:00;43.5669;-70.058815;546.85675;-999.99
Guyane_radiale;2014-12-16T10:33;4.84763;-52.2573;564.0772;7.6522408
Guyane_radiale;2014-12-16T10:33;4.84763;-52.2573;564.0772;7.6522408
Moore_gulf_of_maine;2007-05-23T13:10;42.994682;-70.42468;570.9575;-999.99
Moore_gulf_of_maine;2007-05-23T13:10;42.994682;-70.42468;570.9575;-999.99
Moore_gulf_of_maine;2006-05-08T13:00;43.0302;-70.56895;573.10205;-999.99
Moore_gulf_of_maine;2006-05-08T13:00;43.0302;-70.56895;573.10205;-999.99
Moore_gulf_of_maine;2006-08-14T13:10;43.03;-70.56733;577.6378;-999.99
Moore_gulf_of_maine;2006-08-14T13:10;43.03;-70.56733;577.6378;-999.99
Moore_gulf_of_maine;2006-06-28T18:34;43.76445;-69.78498;577.99585;0.659167
Moore_gulf_of_maine;2006-06-28T18:34;43.76445;-69.78498;577.99585;0.659167
Moore_gulf_of_maine;2006-06-28T19:35;43.8801;-69.799164;585.36975;0.747344
Moore_gulf_of_maine;2006-06-28T19:35;43.8801;-69.799164;585.36975;0.747344
Moore_gulf_of_maine;2005-06-17T12:30;43.029835;-70.56817;586.2441;0.593166
Moore_gulf_of_maine;2005-06-17T12:30;43.029835;-70.56817;586.2441;0.593166
Moore_gulf_of_maine;2007-05-21T18:15;43.701916;-69.78063;612.0532;-999.99
Moore_gulf_of_maine;2007-05-21T18:15;43.701916;-69.78063;612.0532;-999.99
Radiale_Wimereux_Cote_de_la_M;2004-02-15T08:51;50.8;1.508;615.7052;-999.99
Radiale_Wimereux_Cote_de_la_M;2004-02-15T08:51;50.8;1.508;615.7052;-999.99
Moore_gulf_of_maine;2007-05-21T16:30;43.566116;-70.06123;642.75116;-999.99
Moore_gulf_of_maine;2007-05-21T16:30;43.566116;-70.06123;642.75116;-999.99
Moore_gulf_of_maine;2007-06-18T21:10;43.0532;-70.657364;668.72577;-999.99
Moore_gulf_of_maine;2007-06-18T21:10;43.0532;-70.657364;668.72577;-999.99
Moore_gulf_of_maine;2005-07-12T16:28;42.889168;-70.14117;705.8546;-999.99
Moore_gulf_of_maine;2005-07-12T16:28;42.889168;-70.14117;705.8546;-999.99
Moore_gulf_of_maine;2007-05-23T16:20;42.88875;-70.13175;731.5494;-999.99
Moore_gulf_of_maine;2007-05-23T16:20;42.88875;-70.13175;731.5494;-999.99
Moore_gulf_of_maine;2007-04-26T18:50;42.861816;-69.8605;781.95544;-999.99
Moore_gulf_of_maine;2007-04-26T18:50;42.861816;-69.8605;781.95544;-999.99
Moore_gulf_of_maine;2005-05-10T14:20;42.939335;-70.29367;820.71814;-999.99
Moore_gulf_of_maine;2005-05-10T14:20;42.939335;-70.29367;820.71814;-999.99
Moore_gulf_of_maine;2006-06-28T13:30;43.18107;-70.42745;857.5735;-999.99
Moore_gulf_of_maine;2006-06-28T13:30;43.18107;-70.42745;857.5735;-999.99
Radiale_Wimereux_Cote_de_la_M;2004-02-15T08:02;50.8;1.538;912.77966;-999.99
Radiale_Wimereux_Cote_de_la_M;2004-02-15T08:02;50.8;1.538;912.77966;-999.99
Moore_gulf_of_maine;2007-05-23T14:35;42.937534;-70.28937;913.71027;-999.99
Moore_gulf_of_maine;2007-05-23T14:35;42.937534;-70.28937;913.71027;-999.99
Moore_gulf_of_maine;2006-05-08T18:00;42.890034;-70.14375;1161.8008;-999.99
Moore_gulf_of_maine;2006-05-08T18:00;42.890034;-70.14375;1161.8008;-999.99
Moore_gulf_of_maine;2007-06-19T14:40;43.378933;-70.24847;1231.2762;-999.99
Moore_gulf_of_maine;2007-06-19T14:40;43.378933;-70.24847;1231.2762;-999.99
Moore_gulf_of_maine;2006-07-20T13:40;43.700333;-69.783;1267.7847;0.369753
Moore_gulf_of_maine;2006-07-20T13:40;43.700333;-69.783;1267.7847;0.369753
Moore_gulf_of_maine;2006-06-28T16:15;43.56785;-70.058784;1274.9557;1.128937
Moore_gulf_of_maine;2006-06-28T16:15;43.56785;-70.058784;1274.9557;1.128937
Moore_gulf_of_maine;2007-05-08T18:02;43.83785;-69.69193;1953.771;-999.99
Moore_gulf_of_maine;2007-05-08T18:02;43.83785;-69.69193;1953.771;-999.99
